codigo,descripcion,tarifa1
650053801,MARCO VENTANA ROTURA_LBN++,0
650044376,FORRAMARCO 36mm.DISE�O_BEB++,0
650043842,HOJA PTA.APER.EXT.ROTURA_BEB++,0
650043841,HOJA PUERTA ROTURA_BEB++,0
650043840,MARCO PUERTA ROTURA_BEB++,0
650043825,PILASTRA PUERTA ROTURA_BEB++,0
650043815,CANTONERA ABISAG.ROTURA_BEB,0
650043812,HOJA VENTANA S/JUNQ.ROTURA_BEB++,0
650043811,UNION MARCOS 50mm.ROTURA_BEB,0
650043809,INVERSOR ROTURA_BEB++,0
650043808,PILASTRA VENTANA ROTURA_BEB++,0
650043804,HOJA VENTANA ROTURA_BEB++,0
650043803,MARCO SOLAPE ROTURA_BEB++,0
650043801,MARCO VENTANA ROTURA_BEB++,0
650034376,FORRAMARCO 36mm.DISE�O_OEB++,0
650033842,HOJA PTA.APER.EXT.ROTURA_OEB++,0
650033841,HOJA PUERTA ROTURA_OEB++,0
650033825,PILASTRA PUERTA ROTURA_OEB++,0
650033809,INVERSOR ROTURA_OEB++,0
650033808,PILASTRA VENTANA ROTURA_OEB++,0
650033804,HOJA VENTANA ROTURA_OEB++,0
650033801,MARCO VENTANA ROTURA_OEB++,0
650024376,FORRAMARCO 36mm.DISE�O_PEB++,0
650023842,HOJA PTA.APER.EXT.ROTURA_PEB++,0
650023841,HOJA PUERTA ROTURA_PEB++,0
650023840,MARCO PUERTA ROTURA_PEB++,0
650023825,PILASTRA PUERTA ROTURA_PEB++,0
650023811,UNION MARCOS 50mm.ROTURA_PEB,0
650023809,INVERSOR ROTURA_PEB++,0
650023808,PILASTRA VENTANA ROTURA_PEB++,0
650023804,HOJA VENTANA ROTURA_PEB++,0
650023801,MARCO VENTANA ROTURA_PEB++,0
650013841,HOJA PUERTA ROTURA_PMD++,0
650013840,MARCO PUERTA ROTURA_PMD++,0
650013825,PILASTRA PUERTA ROTURA_PMD++,0
650013809,INVERSOR ROTURA_PMD++,0
650013804,HOJA VENTANA ROTURA_PMD++,0
650013801,MARCO VENTANA ROTURA_PMD++,0
650004376,FORRAMARCO 36mm.DISE�O_CSA++,0
650003843,ZOCALO CENTRAL 140mm_CSA++,0
650003842,HOJA PTA.APER.EXT.ROTURA_CSA++,0
650003841,HOJA PUERTA ROTURA_CSA++,0
650003840,MARCO PUERTA ROTURA_CSA++,0
650003825,PILASTRA PUERTA ROTURA_CSA++,0
650003815,CANTONERA ABISAG.ROTURA_CSA,0
650003814,FORRAMARCO 45mm.DISE�O_CSA++,0
650003812,HOJA VENTANA S/JUNQ.ROTURA_CSA++,0
650003811,UNION MARCOS 50mm.ROTURA_CSA,0
650003809,INVERSOR ROTURA_CSA++,0
650003808,PILASTRA VENTANA ROTURA_CSA++,0
650003804,HOJA VENTANA ROTURA_CSA++,0
650003803,MARCO SOLAPE ROTURA_CSA++,0
650003801,MARCO VENTANA ROTURA_CSA++,0
650,ABISAGRADO ELIPTICO ROTURA ET,0
640109826,BISAGRA GRIP 3ALAS ESP.3mm_LAC.INOX,0
640105601AI,BISAGRA VENICE IND.C.EUR_LAC.INOX,0
640103217,CIERRE SUPERCLAK_LAC.INOX,0
640102051,MANILLA DOBLE HORUS_LAC.INOX,0
640101405I,BISAGRA O/B G2 ESP.3,5mm_LAC.INOX,0
640100760BI,CREMONA NEFER 1 PALA IND_LAC.INOX,0
640093716,PASADOR TITAN 450mm_ANOD.NEGRO++,0
640089826,BISAGRA GRIP 3ALAS ESP.3mm_INOX,0
640089730T,BISAGRA BLITZ 3�HOJA_INOX,0
640089730,BISAGRA BLITZ_INOX,0
640085603,VENICE BABY 14mm_INOX,0
640085601AI,BISAGRA VENICE IND.C.EUR_INOX++,0
640082100B,ESCUDO BOCALLAVE SEGURIDAD_INOX,0
640082051,MANILLA DOBLE HORUS_INOX,0
640081842,CREMONA RAMSES MANGO BAJO PVD_INOX,0
640081405I,BISAGRA O/B G2 ESP.3,5mm_INOX,0
640080790BI,CREMONA NEFER 2 PALAS IND_INOX,0
640080760BI,CREMONA NEFER 1 PALA IND_INOX,0
640080650,MECANISMO P/OSIRIDE 43mm_INOX++,0
640080640BI,MANILLA OSIRIDE EJE 43mm_INOX,0
640069830,BISAGRA GRIP C.EUR_NEGRO,0
640069826,BISAGRA GRIP 3ALAS ESP.3mm_NEGRO,0
640069730TH,BISAG.BLITZ-DUNE 3�HOJA D_NEGRO,0
640069730TG,BISAG.BLITZ-DUNE 3�HOJA I_NEGRO,0
640069730H,BISAGRA BLITZ-DUNE D_NEGRO,0
640069730G,BISAGRA BLITZ-DUNE I_NEGRO,0
640069730,BISAGRA BLITZ_NEGRO/COLOR,0
640069052,BISAGRA POSTIGO DUPLOS_NEGRO/COLOR,0
640069051,BISAGRA P/POSTIGO_NEGRO,0
640066666,CALZO P/BISAGRA TOP Y MIDI_NEGRO,0
640065741,BISAG.LOIRA TOP C/KIT FIJ_NEGRO,0
640065740,LOIRA TOP 2 ALAS 60mm_NEGRO,0
640065603T,VENICE BABY 3HOJAS 14mm_NEGRO,0
640065603Q,VENICE BABY 4HOJAS 14mm_NEGRO,0
640065603,VENICE BABY 14mm_NEGRO,0
640065602,BISAGRA VENICE 3ALAS CE CANAL 14_NEGRO,0
640065601C,BISAGRA C.EUR.CANAL 12x15_NEGRO,0
640065601AI,BISAGRA VENICE IND.C.EUR_NEGRO,0
640063721C,PASADOR TITAN2mm450-14X18_NEGRO,0
640063720C,PASADOR TITAN2mm220-14x18_NEGRO,0
640063717,PASADOR TITAN 675mm_NEGRO,0
640063716,PASADOR TITAN 450mm_NEGRO,0
640063715,PASADOR TITAN 220mm_NEGRO,0
640063714,PASADOR TITAN 140mm_NEGRO,0
640063217,CIERRE SUPERCLAK_NEGRO,0
640062100B,ESCUDO BOCALLAVE SEGURIDAD_NEGRO,0
640062051,MANILLA DOBLE HORUS_NEGRO,0
640062050A,MANILLA SIMPLE HORUS PLANA_NEGRO,0
640062050,MANILLA HORUS_NEGRO,0
640061893B,CERRADERO LOTHUS_NEGRO,0
640061893A,CERRADERO LOTHUS_NEGRO,0
640061891C,EMBELLECED.VARILLA 1400mm_NEGRO,0
640061891BI,CUBRE VARILL.LOTHUS 1800mm_NEGRO,0
640061891A,EMBELLECED.VARILLA 1000mm_NEGRO,0
640061889C,BARRA CIERRE+CARTER 1400_NEGRO,0
640061889B,BARRA CIERRE+CARTER 1800_NEGRO,0
640061889A,BARRA CIERRE+CARTER 1000_NEGRO,0
640061872,CREMONA LOTHUS C/MANILLA_NEGRO,0
640061870,CREMONA LOTHUS_NEGRO,0
640061843,CREM.RAMSES C/LLAVE M.BAJO_NEGRO,0
640061842,CREMONA RAMSES MANGO BAJO_NEGRO/COLOR,0
640061840,CREMONA RAMSES AP.EXT_NEGRO,0
640061834,CREM.INDY 2/P.C/LLAVE IN.104-108_NEGRO,0
640061833,CREMONA INDY 2 PALAS_NEGRO,0
640061819,FIORADUE MANGO REBAJADO_NEGRO,0
640061405I,BISAGRA O/B G2 ESP.3,5mm_NEGRO/COLOR,0
640060844,CREMONA GHIBLI 2P.82/104_NEGRO,0
640060840BI,CREMONA BORA 1P INT.84-104_NEGRO,0
640060840AI,CREMONA BORA 1P INT.84-98_NEGRO,0
640060834,EMPU�ADURA PARA CREMONA_NEGRO,0
640060832,CAJA CREMONA O/B INT.104_NEGRO,0
640060808,CREMONA GHIBLI 1P.82/104_NEGRO,0
640060791B,CREMONA NEFER 2/P C/LLAVE_NEGRO,0
640060790BI,CREMONA NEFER 2 PALAS IND_NEGRO,0
640060783B,MANGO EXTRAIB.P/NEFER Y OSIR_NEGRO,0
640060761B,CREM.NEFER C/LLAVE 1PI.104_NEGRO,0
640060761A,CREMON.NEFER C/LLAVE 1PALA_NEGRO,0
640060760BI,CREMONA NEFER 1 PALA IND_NEGRO/COLOR,0
640060640BI,MANILLA OSIRIDE EJE 43mm_NEGRO,0
640060610,MANILLA INTEGRAL ISIDE_NEGRO,0
640059826,BISAGRA GRIP 3ALAS ESP.3mm_BLANCO,0
640059730TH,BISAG.BLITZ-DUNE 3�HOJA D_BLANCO,0
640059730TG,BISAG.BLITZ-DUNE 3�HOJA I_BLANCO,0
640059730H,BISAGRA BLITZ-DUNE D_BLANCO,0
640059730G,BISAGRA BLITZ-DUNE I_BLANCO,0
640059730,BISAGRA BLITZ_BLANCO,0
640059052,BISAGRA POSTIGO DUPLOS_BLANCO,0
640059051,BISAGRA P/POSTIGO_BLANCO,0
640058400,CREMONA BORA O.B.INT.84-98_BLANCO,0
640056666,CALZO P/BISAGRA TOP Y MIDI_BLANCO,0
640055741,BISAG.LOIRA TOP C/KIT FIJ_BLANCO,0
640055740,LOIRA TOP 2 ALAS 60mm_BLANCO,0
640055603T,VENICE BABY 3HOJAS 14mm_BLANCO,0
640055603Q,VENICE BABY 4HOJAS 14mm_BLANCO,0
640055603,VENICE BABY 14mm_BLANCO,0
640055602,BISAGRA VENICE 3ALAS CE CANAL 14_BLANCO,0
640055601C,BISAGRA C.EUR.CANAL 12x15_BLANCO,0
640055601AI,BISAGRA VENICE IND.C.EUR_BLANCO,0
640053722BI,PASAD.APOYO TITAN 3 220mm_BLANCO,0
640053720C,PASADOR TITAN2mm220-14x18_BLANCO,0
640053717,PASADOR TITAN 675mm_BLANCO,0
640053715,PASADOR TITAN 220mm_BLANCO,0
640053714,PASADOR TITAN 140mm_BLANCO,0
640053713,PASADOR DE APOYO 440mm_BLANCO,0
640053712,PASADOR DE APOYO 150mm_BLANCO,0
640053217,CIERRE SUPERCLAK_BLANCO,0
640052100B,ESCUDO BOCALLAVE SEGURIDAD_BLANCO,0
640052051,MANILLA DOBLE HORUS_BLANCO,0
640052050A,MANILLA SIMPLE HORUS PLANA_BLANCO,0
640052050,MANILLA HORUS_BLANCO,0
640051893B,CERRADERO LOTHUS_BLANCO,0
640051893A,CERRADERO LOTHUS_BLANCO,0
640051891C,EMBELLECED.VARILLA 1400mm_BLANCO,0
640051891BI,CUBRE VARILL.LOTHUS 1800mm_BLANCO,0
640051891A,EMBELLECED.VARILLA 1000mm_BLANCO,0
640051889C,BARRA CIERRE+CARTER 1400_BLANCO,0
640051889B,BARRA CIERRE+CARTER 1800_BLANCO,0
640051889A,BARRA CIERRE+CARTER 1000_BLANCO,0
640051872,CREMONA LOTHUS C/MANILLA_BLANCO,0
640051870,CREMONA LOTHUS_BLANCO,0
640051843,CREM.RAMSES C/LLAVE M.BAJO_BLANCO,0
640051842,CREMONA RAMSES MANGO BAJO_BLANCO,0
640051840,CREMONA RAMSES AP.EXT_BLANCO,0
640051834,CREM.INDY 2/P.C/LLAVE IN.104-108_BLANCO,0
640051833,CREMONA INDY 2 PALAS_BLANCO,0
640051819,FIORADUE MANGO REBAJADO_BLANCO,0
640051818,FIORADUE MANGO REBAJ.ALUM_BLANCO,0
640051405I,BISAGRA O/B G2 ESP.3,5mm_BLANCO,0
640051403,JGO.BISAGRAS BATIENTE 3,5_BLANCO,0
640050844,CREMONA GHIBLI 2P.82/104_BLANCO,0
640050841B,CREM.BORA 1P C/LLAVE INT.84-104_BLANCO,0
640050840BI,CREMONA BORA 1P INT.84-104_BLANCO,0
640050840AI,CREMONA BORA 1P INT.84-98_BLANCO,0
640050832,CAJA CREMONA O/B INT.104_BLANCO,0
640050808,CREMONA GHIBLI 1P.82/104_BLANCO,0
640050791B,CREMONA NEFER 2/P C/LLAVE_BLANCO,0
640050790BI,CREMONA NEFER 2 PALAS IND_BLANCO,0
640050761B,CREM.NEFER C/LLAVE 1PI.104_BLANCO,0
640050761A,CREMON.NEFER C/LLAVE 1PALA_BLANCO,0
640050760BI,CREMONA NEFER 1 PALA IND_BLANCO,0
640050640BI,MANILLA OSIRIDE EJE 43mm_BLANCO,0
640039826,BISAGRA GRIP 3ALAS ESP.3mm_ORO,0
640039730TH,BISAG.BLITZ-DUNE 3�HOJA D_ORO,0
640039730TG,BISAG.BLITZ-DUNE 3�HOJA I_ORO,0
640039730H,BISAGRA BLITZ-DUNE D_ORO,0
640039730G,BISAGRA BLITZ-DUNE I_ORO,0
640039730,BISAGRA BLITZ_ORO,0
640035742,BISAG.LOIRA TOP 2/P INT.60_ORO,0
640032100B,ESCUDO BOCALLAVE SEGURIDAD_ORO,0
640032088,MANILLA MISTRAL_ORO,0
640032051,MANILLA DOBLE HORUS_ORO,0
640031842,CREMONA RAMSES MANGO BAJO PVD_ORO,0
640031840,CREMONA RAMSES AP.EXT.PVD_ORO,0
640031518,KIT CIERRE APER.BAT.SUP/INF_ORO,0
640031407,BISAGRA O/B G3 CAMARA EU_ORO,0
640031405I,BISAGRA O/B G2 ESP.3,5mm_ORO,0
640030790B,CREMONA NEFER 2 PAL.INT.96_ORO,0
640030761A,CREMON.NEFER C/LLAVE 1PALA_ORO,0
640030760BI,CREMONA NEFER 1 PALA IND_ORO,0
640019830,BISAGRA GRIP C.EUR_PLATA,0
640019826,BISAGRA GRIP 3ALAS ESP.3mm_PLATA,0
640019730,BISAGRA BLITZ_PLATA,0
640015603,VENICE BABY 14mm_PLATA,0
640015601AI,BISAGRA VENICE IND.C.EUR_PLATA,0
640013717,PASADOR TITAN 675mm_PLATA,0
640013217,CIERRE SUPERCLAK_PLATA,0
640012100B,ESCUDO BOCALLAVE SEGURIDAD_PLATA,0
640012051,MANILLA DOBLE HORUS_PLATA,0
640011841,CREMONA RAMSES AP.EXT.C/LLAVE_PLATA,0
640011840,CREMONA RAMSES AP.EXT_PLATA,0
640011833,CREMONA INDY 2 PALAS_PLATA,0
640011405I,BISAGRA O/B G2 ESP.3,5mm_PLATA,0
640010808,CREMONA GHIBLI 1P.82/104_PLATA,0
640010790BI,CREMONA NEFER 2 PALAS IND_PLATA,0
640010782B,CREMONA NEFER 1 PALA SIN MANGO_PLATA,0
640010760BI,CREMONA NEFER 1 PALA IND_PLATA,0
640010640BI,MANILLA OSIRIDE EJE 43mm_PLATA,0
64000VCCQ910,BOLSA PALAS IZQUIERDA,0
640009799,CASQUILLO REGULACION NYLON/NEG,0
640009053,CALZO NYLON 5mm.BISAG.POSTIGO,0
640006842,PLANTILLA LOIRA TOP.INT.60,0
640006831,PLANTILLA CASQUILLOS 11-INT,0
640006634,KIT FIJACION LOIRA P/BISAGRAS,0
640005740,LOIRA TOP 2 ALAS 60mm,0
640005690,TORNILLO ANTIRROBO INOX,0
640005600AI,BISAGRA VENICE TOP C.E.INOX,0
640004177,SOPORTE HOJA NYLON P/PERF.JUN,0
640004166,PERNIO CIERRE SUP.DOMAL GALVAN,0
640004124,EMPALME DE ZAMAK JUNTA ABIERTA,0
640004100,CERRADERO DOBLE NYLON,0
640004080,TERMINAL PLETINA CREMONA,0
640003863,PROLONGACION P/PASADOR APOYO,0
640003862,PASADOR APOYO C/PUNTO ACE.INOX,0
640003838,PASADOR NYLON P/JUNTA ABIERTA,0
640003828,PASADOR ZAMAK P/CANAL 15x20,0
640003734,CERRADERO TITAN INOX,0
640003733,CERRADERO ZAMAK P/TITAN,0
640003720C,PASADOR TITAN2mm220-14x18,0
640003496,TAPON PVC P/AGUJEROS RED.12,0
640003231,COMPAS ALT 150mm,0
640003228I,COMPAS ALT 2 150mm,0
640002101A,CUADRADILLO ACERO 8mm.LONG.150,0
640002095,MANILLA DOBLE MISTRAL NYLON,0
640001895,CERRADERO INFERIOR LOTHUS-LUXOR,0
640001894,PASANTE INTERMEDIO P/LOTHUS,0
640001892BX,PUNTAL SUPERIOR LOTHUS,0
640001892AX,PUNTAL INFERIOR LOTHUS,0
640001890C,VARILLA LOTHUS 1400mm++,0
640001890BI,VARILLA LOTHUS 1800mm++,0
640001890A,VARILLA LOTHUS 1000mm++,0
640001828,TORNILLO ALLEN 6x30 P/1827-B,0
640001827BI,KIT FIJACION RAMSES,0
640001827A,KIT APERTURA RAMSES,0
640001826,PERNIO KIT FIJACION P/PERF.AUM,0
640001825,PERNIO P/KIT FIJACION,0
640001824BI,KIT FIJACION P/PERF.REDONDO,0
640001824,KIT FIJAC.FIORA2-FIORA3 INDY,0
640001685/6,MAQUINA OSCILO PUNZONADORA FP,0
640001679,KIT VENTANA FRANCESA,0
640001640,KIT ANTIRROBO P/G2,0
640001636,EJE SEGURIDAD C/CERRADERO,0
640001635,DISPOSITIVO ANTI-ROBO,0
640001634,DISPOSITIVO ANTI-ROBO CON EJE,0
640001622,CIERRE ACLIPSADO INTERIOR,0
640001615I,JGO.SOSTEN P/APERTURA FRANCESA,0
640001599,VARILLA CIERRE PLATA P/MURO CORTINA,0
640001598,CERRADERO MURO CORTINA,0
640001597I,EMPALME UNIVERSAL,0
640001596I6,BULON EXCENTRICO DE FIJACION,0
640001585,PUNTO CIERRE SUPLEMEN.INTERMED,0
640001581A,CIERRE SUPLEMENTARIO,0
640001575,PAR CONTRAPLACAS REFUERZO CREMONA,0
640001565I6,PERNO EMPALME P/CREMONA 1 PALA,0
640001559,EMPALME P/CREMONA 1 PALA,0
640001518,KIT CIERRE APER.BAT.SUP/INF,0
640001514,ANGULO REENVIO P/VENTANAS BATIENTES,0
640001510,KIT CIERRE APER.BAT.LATERAL,0
640001509C,TERMINAL PASADOR CENTR.15x20,0
640001508,CERRADERO C/MANDO CENTRAL,0
640001503,KIT PASADORES APOYO G2-G3,0
640001501,KIT CIERRE HOJA PASIVA,0
640001497A,ANGULO REENV.SUPLEM.C/P.CIERRE,0
640001495AI,ANGULO REENVIO SUPLEMENTARIO,0
640001482AI,KIT BASE OSC/BAT.G2-G3 2 HOJAS S/EMPALME,0
640001481I,KIT BASE OSC/BAT.G2-G3 1 HOJA,0
640001480,KIT BASE OSC/BAT.G2-G3,0
640001459,COMPAS LIMITAD.APER.CON FRENO,0
640001455,COMPAS SUPLEM.VTA.1200-1700mm,0
640001452C,COMPAS MEDIANO G3 562-1200,0
640001452B,COMPAS CORTO G3 402-750,0
640001451,COMPAS LARGO VTA.816-1700mm,0
640001450AI,COMPAS MEDIANO VTA.562-1200mm,0
640001449AI,COMPAS CORTO O/B VTA.402-750mm,0
640001449,COMPAS CORTO O/B VTA.364-700mm,0
640001406,KIT FIJACION BISAG.HOJA PASIVA,0
640000655,PLANTILLA P/MANILLA OSIRIDE,0
640000626,FRESA MANILLA ISIDE,0
640000625,PLANTILLA MANILLA ISIDE,0
640000620,MECANISMO MANILLA INTEGRAL ISIDE,0
640,"ACC.CARP.EUROP.""FAPIM""",0
630107229SR,HOJA ALA REDONDA SIN ROTUR_LC2,0
A9011203620,HOJA PUERTA MALLORQUINA EU_LC3,0
630107224SR,H.CENTRAL(2H)ALA R�S/ROTUR_LC2,0
25000943625,HOJA APER.24 C/37 V94_CSA,0
630107201SR,HOJA GENERAL SIN ROTURA_LC2,0
930157501,MARCO PERIM.2 CARR.C75RT_LMC,0
630107007SR,MARCO CON PATAS SIN ROTURA_LC2,0
84004226,HOJA CONTRAVENTANA DM_BEB,0
630077201SR,HOJA GENERAL SIN ROTURA_LMD,0
0A015705,SUPLEMENTO RECTO HOJA CENTRAL C70_LMC,0
630077007SR,MARCO CON PATAS SIN ROTURA_LMD,0
310009701,MARCO PERIMETRAL EXCELSA_CSA,0
630067229SR,HOJA ALA REDONDA SIN ROTUR_LC1,0
2400720001,CHAPA 2x1x2 1C P1_LMD,0
630067224SR,H.CENTRAL(2H)ALA R�S/ROTUR_LC1,0
A30075423220,HOJA PUERTA C/32 SM54RT_LMD,0
630067201SR,HOJA GENERAL SIN ROTURA_LC1,0
930007581,MARCO FIJO PERIM.C75RT_CSA,0
630067007SR,MARCO CON PATAS SIN ROTURA_LC1,0
95005800400,PERFIL 4 HOJAS 800_LBN,0
630057229SR,HOJA ALA REDONDA SIN ROTUR_LBN,0
0A004705,SUPLEMENTO RECTO HOJA CENTRAL C70_BEB,0
630057224SR,H.CENTRAL(2H)ALA R�S/ROTUR_LBN,0
A30075423210,MARCO PUERTA SM54RT_LMD,0
630057202SR,PERFIL INVERSOR SIN ROTURA_LBN,0
630057201SR,HOJA GENERAL SIN ROTURA_LBN,0
A60000508656,JUNTA ACRISTALAR 5mm.MUR50,0
630057007SR,MARCO CON PATAS SIN ROTURA_LBN,0
930157504,SUPLEM.CURVO HOJA CENTRAL C75RT_LMC,0
630047201SR,HOJA GENERAL SIN ROTURA_BEB,0
630047007SR,MARCO CON PATAS SIN ROTURA_BEB,0
930157581,MARCO FIJO PERIM.C75RT_LMC,0
630007229SR,HOJA ALA REDONDA SIN ROTUR_CSA,0
60010230081,MARCO FIJO SIN CLIP 2300_LC2,0
630007224SR,H.CENTRAL(2H)ALA R�S/ROTUR_CSA,0
25002102308,JUNQUILLO_PEB,0
630007202SR,PERFIL INVERSOR SIN ROTURA_CSA,0
A400054531,JUNQUILLO SUPLEMENTO MUR50_CSA,0
630007201SR,HOJA GENERAL SIN ROTURA_CSA,0
25004940312,JUNQUILLO GRAPA H-18mm_BEB,0
630007007SR,MARCO CON PATAS SIN ROTURA_CSA,0
930157560,HOJA PERIM.CRISTAL CLIM.C75RT_LMC,0
630,ABISAGRADO 7000,0
620VARIBB00,ACCESORIOS VARIOS REYNAERS,0
62010726456,CODO UNION PASAMANO RB10_LC2,0
62010726455,TERMINAL PASAMANO RB10_LC2,0
62010726445,SOPORTE FIJACION VERTICAL_LC2,0
62010726444,PIEZA SOPORTE 220251XX_LC2,0
62010726428,KIT FIJACION PASAMANOS_LC2,0
62008627872,U�ERO TLS110_INOX++,0
62008627865,MANETA INTERIOR+U�ERO_INOX++,0
62008627108,TIRADOR_INOX,0
62006FR9864,TAPA FRONTAL 74mm.CINTRO_NEGRO,0
62006778610,KIT REMATE CUPULA PIRAMIDE_COLOR,0
62006777660,ACCIONADOR ELEC.A CADENA_NEGRO,0
62006777467,JGO.MANDO MEDAS 22 LAMAS 24mm_NEGRO,0
62006777454,JGO.MANDO MEDAS 9 LAMAS 24mm_NEGRO,0
62006777407,JGO.MANDO MEDAS 12 LAMAS_NEGRO,0
62006777229,TERMINAL PERFIL 421112XX_NEGRO,0
62006777228,TERMINAL PERFIL 421119XX_NEGRO,0
62006776595,PERNIO PALA LARGA MEDAS_NEGRO,0
62006776590,PERNIO 2 PALAS REGULABLE MEDAS_NEGRO,0
62006776559,PERNIO TRIPLE PUERTA_NEGRO,0
62006776545,PERNIO K4 SIN MANO_NEGRO,0
62006776541,PERNIO 2 PALAS COMPLETO_NEGRO,0
62006776515,MUELLE AEREO RET.REG.660_NEGRO,0
62006776506,BISAGRA PUERTA AP.EXT.PS50_NEGRO,0
62006776502,KIT BISAGRAS EXT/INT_NEGRO,0
62006776458,CIERRE 2175 MANUAL_NEGRO,0
62006776455,CIERRE OVAL MANUAL Y AUT_NEGRO,0
62006776434,CIERRE INT.AUTOM.S/GANCHO_NEGRO,0
62006776326,TIRADOR PASADOR 776303XX_NEGRO,0
62006776298,JGO.CORTAVIENTOS ESFERA60_NEGRO,0
62006776287,CREMONA SEGURID.2P.CORRED_NEGRO,0
62006776275,CIERRE SEGUR.BALCON.CORRED_NEGRO,0
62006776250,JGO.CORTAVIEN.DES.KOTA6_NEGRO,0
62006776193,JUEGO TIRADOR PRESTIGE 5_NEGRO,0
62006776159,JUEGO MANUB.1988 C/ESCUDO_NEGRO,0
62006776099,KIT BISAGRAS MARCO/HOJA_NEGRO,0
62006776098,KIT BISAGRAS EXTERIORES_NEGRO,0
62006776097,KIT BISAGRAS C/RODAMIENTO_NEGRO,0
62006776086,HER.PARAL.1101-1350 150Kg_NEGRO,0
62006776083,KIT PASADOR PS50 PTA.2H_NEGRO,0
62006776079,KIT BISAGRA EXTERIOR HOJA B_NEGRO,0
62006776077,CREMONA HERR.ALMA 2 PALAS_NEGRO,0
62006776076,CREMONA HERR.ALMA 1 PALA_NEGRO,0
62006776075,KIT BISAGRA C/RODAM.HOJAS PARES_NEGRO,0
62006776061,SOPORTE ROSETA MANETA_NEGRO,0
62006776047,MANETA PIVOTANTE AP.EXT_NEGRO,0
62006776039,KIT ACC.OSC.2H.S/CRE S/COM_NEGRO,0
62006776038,KIT PIVOT.VERTICAL AV40_NEGRO,0
62006776035,KIT PIVOT.VERT.PS50/TS57_NEGRO,0
62006776032,KIT PIVOTES HORIZ.PS50/TS57_NEGRO,0
62006776016,KIT PIVOTANTE HORIZONTAL_NEGRO,0
62006775915,BISAGRA REGULABLE BLITZ_NEGRO,0
62006775912,BISAGRA 2 HOJAS GRIP3_NEGRO,0
62006775905,JGO.BISAGRAS OSC/BAT_NEGRO,0
62006775902,CREMONA NEFER 1 PALA_NEGRO,0
62006737290,SOPORTE VIDRIO 46,2mm_NEGRO,0
62006736803,SOPOR.VIDRIO REFOR.STAR50_NEGRO,0
62006726456,CODO UNION PASAMANO RB10_NEGRO,0
62006726452,SOPORTE REGULABLE CRISTAL_NEGRO,0
62006726451,SOPORTE ACRISTALAR RB10_NEGRO++,0
62006726447,PZA.TERMINAL REMATE SUELO_NEGRO,0
62006726446,PIE FIJACION HORIZONTAL_NEGRO,0
62006726445,SOPORTE FIJACION VERTICAL_NEGRO,0
62006726444,PIEZA SOPORTE 220251XX_NEGRO,0
62006726442,ESCUADRA CONEX.PARED 4/20_NEGRO,0
62006726441,ESCUADRA CONEX.PARED PASAMANOS_NEGRO,0
62006726440,ESCUADRA PERF.SOP.4/23,6_NEGRO,0
62006726434,PIEZA FIJACION PASAMANOS_NEGRO,0
62006726428,KIT FIJACION PASAMANOS_NEGRO,0
62006726424,FIJACION PASAMANOS PARED RB10_NEGRO,0
62006726416,PIE BASE SUELO RB10_NEGRO,0
62006726409,PIE FIJACION SUELO REDONDO_NEGRO++,0
62006726399,PIEZA ANCLAJE PARED RB10_NEGRO,0
62006726398,PZA.ANCLA.PASAM/PARED RB10_NEGRO,0
62006716966,TAPA FINAL CANAL ALUMINIO_NEGRO,0
62006716965,TAPA LAT.CANAL 170680 PR200_NEGRO,0
