codigo,descripcion,tarifa1
140062036,MECANISMO 1304mm.CAM.36_NEGRO,0
140062025,MECANISMO 1304mm.CAM.25_NEGRO,0
140061936,MECANISMO 1244mm.CAM.36_NEGRO,0
140061925,MECANISMO 1244mm.CAM.25_NEGRO,0
140061836,MECANISMO 1184mm.CAM.36_NEGRO,0
140061825,MECANISMO 1184mm.CAM.25_NEGRO,0
140061736,MECANISMO 1124mm.CAM.36_NEGRO,0
140061725,MECANISMO 1124mm.CAM.25_NEGRO,0
140061636,MECANISMO 1064mm.CAM.36_NEGRO,0
140061625,MECANISMO 1064mm.CAM.25_NEGRO,0
140061536,MECANISMO 1004mm.CAM.36_NEGRO,0
140061525,MECANISMO 1004mm.CAM.25_NEGRO,0
140061436,MECANISMO 944mm.CAM.36_NEGRO,0
140061425,MECANISMO 944mm.CAM.25_NEGRO,0
140061336,MECANISMO 884mm.CAM.36_NEGRO,0
140061325,MECANISMO 884mm.CAM.25_NEGRO,0
140061236,MECANISMO 824mm.CAM.36_NEGRO,0
140061225,MECANISMO 824mm.CAM.25_NEGRO,0
140061136,MECANISMO 764mm.CAM.36_NEGRO,0
140061125,MECANISMO 764mm.CAM.25_NEGRO,0
140061036,MECANISMO 704mm.CAM.36_NEGRO,0
140061025,MECANISMO 704mm.CAM.25_NEGRO,0
140060936,MECANISMO 644mm.CAM.36_NEGRO,0
140060925,MECANISMO 644mm.CAM.25_NEGRO,0
140060836,MECANISMO 584mm.CAM.36_NEGRO,0
140060825,MECANISMO 584mm.CAM.25_NEGRO,0
140060736,MECANISMO 524mm.CAM.36_NEGRO,0
140060725,MECANISMO 524mm.CAM.25_NEGRO,0
140060636,MECANISMO 464mm.CAM.36_NEGRO,0
140060625,MECANISMO 464mm.CAM.25_NEGRO,0
13008TD305S,TIRADOR TD-30/500 SENCILLO_INOX,0
13008TD305D,TIRADOR TD-30/500 DOBLE_INOX,0
13008TC38D,TIRADOR TC38/D 2000 2038_INOX,0
13000991852,MATRIZ COMPLETA SERIE EBRO,0
13000869150,BORRADOR LIMPIEZA ANODIZADO,0
13000650,TORNILLO ALLEN 6x50 INOX,0
13000645,TORNILLO ALLEN 6x45 INOX,0
13000640,TORNILLO ALLEN 6x40 INOX,0
13000630,TORNILLO ALLEN 6x30 INOX,0
13000625,TORNILLO ALLEN 6x25 INOX,0
1300050,ESCUADRA 50x18,6 PARA PO-50,0
130004219,MATRIZ M.PERIM.3 CA.CABALLERO,0
1300036,ESCUADRA 36x18,6 PARA PO-36,0
1300020,TOCHO MECANIZADO S/40x20 FOND.,0
1300006,ARANDELA M-6 INOX,0
1300002,SPRAY ESTANQUEIDAD PLASTIC,0
1300001,REFUERZO CARTABON PREM.OBRA,0
130,ACC.PERFILES DIVERSOS,0
12008F250,BISAGRA EUROPEA_INOX,0
12006F206,CREMONA EUROPEA APERT.EXT_NEGRO,0
120068389,BISAGRA 4000 3 T_NEGRO,0
120068286,JUEGO MANIVELAS 4000_NEGRO,0
120068285,CREMONA 4000 PRAC.ITALICA_NEGRO,0
120068283,CREMONA 4000 OSCILO_NEGRO,0
120068282,CREMONA PRESION ROD.INOX_NEGRO/COLOR,0
120068280,CREMONA PRACT.AP.EXT.4000_NEGRO,0
120066546,PERNIO K5 3 ALAS SIN MANO_NEGRO,0
12006625,BISAGRA 3 P.REFORZ.S/4000_NEGRO,0
12005F206,CREMONA EUROPEA APERT.EXT_BLANCO,0
120058379,BISAGRA 4000 3 T_BLANCO,0
120058275,CREMONA 4000 PRAC.ITALICA_BLANCO,0
120058273,CREMONA 4000 OSCILO_BLANCO,0
120058272,CREMONA PRESION ROD.INOX_BLANCO,0
120058270,CREMONA PRACT.AP.EXT.4000_BLANCO,0
120056546,PERNIO K5 3 ALAS SIN MANO_BLANCO,0
12005625,BISAGRA 3 P.REFORZ.S/4000_BLANCO,0
12000UGP-3716,UNION GRANDE CERRADA 40x20++,0
12000T9/3736,ESCUAD.TETON C�.CAMARA 36 INOX,0
12000T9/3731,ESCUAD.TETON C�.CAMARA 31 INOX,0
12000T9/3716,ESCUAD.TETON C�.CAMARA 16 INOX,0
12000T9/3714,ESCUAD.TETON C�.CAMARA 14 INOX,0
12000T8/3736,ESCUAD.TETON R�.CAMARA 36 INOX,0
12000T8/3731,ESCUAD.TETON R�.CAMARA 31 INOX,0
12000T8/3716,ESCUAD.TETON R�.CAMARA 16 INOX,0
12000T8/3714,ESCUAD.TETON R�.CAMARA 14 INOX,0,9
12000OM310.08,CILINDRO LATON.59,2x22,7x26,5++,0
12000F07,JUEGO FRESAS S/4000,0
120009999,MATRIZ DESAG�E S/4000 ELIPTICA,0
12000999,MATRIZ COMPLETA 4000 C/PULMON,0
1200099,MATRIZ MANUAL COMPLETA S/4000,0
12000880645,GRAPA PLASTICO PERF.100645,0
12000776130,KIT EUROPEO APERT.EXTERIOR,0
1200075,GRAPA SUJ.JUNQUILLO S/4000,0
120006M30018,CILINDRO M6 LEVA CORTA 40x40,0
120006M30007,CILINDRO M6 LEVA CORTA 30x30,0
120006M300.06,CILINDRO M6 28x34 NIQUELADO++,0
12000614171,SUPLEMENTO RULO NYLON 33x15x7,0
1200056,JGO.TAPONES ESTANQ.ELIPTICOS,0
1200055,JGO.TAPONES ESTANQUEIDAD,0
120005034,RODILLO GOMA S/4000 Y EU,0
120004670035,CERRAD.EMB.35mm.PIC+3PAL LAT,0
1200046700/35,CERRAD.EMB.35mm.PIC+3PAL LAT++,0
1200046700/30,CERRAD.EMB.30mm.PIC+3PAL LAT++,0
120004655035,CERRAD.35 3P ROD.REG+3PAL BASC,0
1200046550/35,CERRAD.35 3P ROD.REG+3PAL BASC++,0
120004652535,CERRAD.EMB.35 PIC+3PAL LAT.CRU,0
120004652530,CERRAD.3PTOS+3PAL BASCULANT.EU,0
1200046525/35,CERRAD.EMB.35 PIC+3PAL LAT.CRU++,0
1200046525/30,CERRAD.3PTOS+3PAL BASCULANT.EU++,0
120004645035,CERR.EMB.35RUL+3PAL LAT,0
120004645030,CERRADURA 3 PUNTOS 30mm,0
120004645025,CERRADURA 3 PUNTOS,0
1200046450/35,CERR.EMB.35RUL+3PAL LAT++,0
1200046450/30,CERRADURA 3 PUNTOS 30++,0
1200046450/25,CERRADURA 3 PUNTOS++,0
120004642535,CERR.EMB.35PIC+3PAL LAT+DOT ST,0
120004642530,CERRADURA 3 PTOS.30mm.S/4000,0
1200046425/35,CERR.EMB.35PIC+3PAL LAT+DOT ST++,0
1200046425/30,CERRADURA 3 PTOS.30mm.S/4000++,0
120004623035,CERRADURA EMB.35mm.RULO+PAL,0
120004623030,CERRAD.EMB.30 C/BOMBIN 4000-EU,0
1200046230/35,CERRADURA EMB.35mm.RULO+PAL++,0
1200046230/30,CERRAD.EMB.30 C/BOMBIN 4000-EU++,0
120004621535,CERRADURA EMB.35mm.S/4000,0
120004621530,CERRADURA EMB.30mm.S/4000-EU,0
120004621525,CERRADURA EMB.25mm.S/4000,0
1200046215/35,CERRADURA EMB.35mm.S/4000++,0
1200046215/30,CERRADURA EMB.30mm.S/4000-EU++,0
1200046215/25,CERRADURA EMB.25mm.S/4000++,0
120004511050,CERRADURA EMB.GANCHO 50mm,0
120004462035,CERRADURA EMB.35mm.PIC+PAL,0
120004462030,CERRADURA EMB.30mm.S/4000,0
1200044620/35,CERRADURA EMB.35mm.PIC+PAL++,0
1200044620/30,CERRADURA EMB.30mm.S/4000++,0
120004461035,CERR.EMB.PIC CIL 08010.06.0.12,0
1200044610/35,CERR.EMB.PIC CIL 08010.06.0.12++,0
12000407,ESCUADRA PUERTA MONT.S/4000,0
12000403,ESCUADRA VENTANA MONT.S/4000,0,61
1200038I,ESCUADRA ALINEACION 5mm.INOX,0
12000251,JUNTA MARCOS,T Y HOJAS,0
120001837C,TOPE UNION CERRADO EUR.40x40,0
120001837,TOPE UNION ABIERTO EUR.40x40++,0
120001831C,TOPE UNION CERRADO EUR.18x31,0
120001831,TOPE UNION ABIERTO EUR.18x31,0
120001815C,TOPE UNION CERRADO EUR.40x20,0
120001815,TOPE UNION ABIERTO EUR.40x20++,0
1200018,JGO.PASADORES OSC.HOJA PASIVA,0
1200016625/30,ELEC.EMB.MULTIPUN.30 PIC+3PAL++,0
120001660025,ELEC.EMB.25 PIC+3PAL LAT.,0
1200016600/30,ELEC.EMB.MP 30mm.PIC+3PAL LAT++,0
1200016600/25,ELEC.EMB.25 PIC+3PAL LAT++,0
120001652535,CERR.3P ELEC.PICAP+3PAL BASCUL,0
120001652530,CERR.3P ELEC.PICAP+3PAL BASCUL,0
1200016525/35,CERR.3P ELEC.PICAP+3PAL BASCUL++,0
1200016525/30,CERR.3P ELEC.PICAP+3PAL BASCUL++,0
120001642535,ELEC.EMB.35 3P PIC+3PAL BASCUL,0
120001642530,ELEC.EMB.30 PIC+3PAL LAT.FRENT,0
1200016425/35,ELEC.EMB.35 3P PIC+3PAL BASCUL++,0
1200016425/30,ELEC.EMB.30 PIC+3PAL LAT.FRENT++,0
120001621535,ELEC.EMB.35 PIC+PAL 08310.06,0
120001621530,ELEC.EMB.30 PIC+PAL 08310.06,0
1200016215/35,ELEC.EMB.35 PIC+PAL 08310.06++,0
1200016215/30,ELEC.EMB.30 PIC+PAL 08310.06++,0
1200010,CALZO VIDRIO,0
120000G30007,CILINDRO C2000 30x30 NIQUELADO,0
1200006511,JUEGO CONTACTOS ELEC.NYLON,0
1200006510,JUEGO CONTACTOS ELEC.,0
120000646522,CERRADERO CE REGULABLE BARNIZ 46210,0
120000646508,CERRADERO ZAMAK 146x25x10,5,0
120000646502,CERRADERO ZAMAK AUT.97,5x21,0
1200006465.08,CERRADERO ZAMAK 146x25x10,5++,0
1200006465.02,CERRADERO ZAMAK AUT.97,5x21++,0
120000646322,CERRADERO CE REGULABLE BARNIZ 16205,0
120000646308,CERRADERO ZAMAK 213,5x21x6++,0
120000646304,CERRADERO ZAMAK CM 230x30x8,0
1200006463.08,CERRADERO ZAMAK 213,5x21x6++,0
1200006463.04,CERRADERO ZAMAK CM 230x30x8++,0
1200006110,BOTON PULSADOR NYLON CERR.ELEC,0
120000603.05,CERRADERO ABIERTO 44-6 ACOND.,0
12000018,KIT CREMONA 4000 PRACT.2 HOJAS,0
12000003,KIT CREMONA 4000 PRACT.1 HOJA,0
120,ACC.SERIE 4000,0
1101963,SOLAPE CURVO 40mm_I245,0
110194093,JUNQUILLO CURVO 14mm_I245++,0
110194065,SOLAPE 85mm.4000_I245,0
110194013,MARCO PUERTA 4000_I245++,0
110194010,INVERSOR CENTRAL 4000_I245++,0
110194007,HOJA PUERTA APERT.EXT.4000_I245++,0
110194006,HOJA PUERTA 4000_I245++,0
110194005,HOJA VENTANA 4000_I245++,0
110194004,TRAVESA�O PUERTA 4000_I245++,0
110194003,ZOCALO MARCO 4000_I245,0
110194002,TRAVESA�O VENTANA 4000_I245++,0
110194000,MARCO VENTANA 4000_I245++,0
1101923,JUNQUILLO 14mm.EU/4000_I245++,0
1101922,JUNQUILLO 18mm.EU/4000_I245++,0
1101921,JUNQUILLO 22mm.EU/4000_I245++,0
1101920,JUNQUILLO 26mm.EU/4000_I245,0
11018FM45,FORRAM.45 CLIP DISE�O ABIS_LMCC++,0
110184093,JUNQUILLO CURVO 14mm_LMCC++,0
110184023,HOJA VENTANA S/JUNQ.4000_LMCC++,0
110184016,HOJA PUERTA S/JUNQ.4000_LMCC++,0
110184015,MARCO C/SOLAPE 4000_LMCC++,0
110184013,MARCO PUERTA 4000_LMCC++,0
110184012,SEPAR.CRISTAL CLIM.4000_LMCC++,0
110184010,INVERSOR CENTRAL 4000_LMCC++,0
110184007,HOJA PUERTA APERT.EXT.4000_LMCC++,0
110184006,HOJA PUERTA 4000_LMCC++,0
110184005,HOJA VENTANA 4000_LMCC++,0
110184004,TRAVESA�O PUERTA 4000_LMCC++,0
110184003,ZOCALO MARCO 4000_LMCC++,0
110184002,TRAVESA�O VENTANA 4000_LMCC++,0
110184000,MARCO VENTANA 4000_LMCC++,0
1101823,JUNQUILLO 14mm.EU/4000_LMCC++,0
1101822,JUNQUILLO 18mm.EU/4000_LMCC++,0
1101821,JUNQUILLO 22mm.EU/4000_LMCC++,0
1101820,JUNQUILLO 26mm.EU/4000_LMCC++,0
11017FM85,FORRAM.85 CLIP DISE�O ABIS_LMV,0
11017FM45,FORRAM.45 CLIP DISE�O ABIS_LMV,0
1101763,SOLAPE CURVO 40mm_LMV,0
110174093,JUNQUILLO CURVO 14mm_LMV++,0
110174092,JUNQUILLO CURVO 18mm_LMV++,0
110174090,JUNQUILLO CURVO 26mm_LMV++,0
110174065,SOLAPE 85mm.4000_LMV,0
110174023,HOJA VENTANA S/JUNQ.4000_LMV++,0
110174016,HOJA PUERTA S/JUNQ.4000_LMV,0
110174015,MARCO C/SOLAPE 4000_LMV,0
110174013,MARCO PUERTA 4000_LMV++,0
110174010,INVERSOR CENTRAL 4000_LMV++,0
110174007,HOJA PUERTA APERT.EXT.4000_LMV++,0
110174006,HOJA PUERTA 4000_LMV++,0
110174005,HOJA VENTANA 4000_LMV++,0
110174004,TRAVESA�O PUERTA 4000_LMV++,0
110174003,ZOCALO MARCO 4000_LMV,0
110174002,TRAVESA�O VENTANA 4000_LMV++,0
110174000,MARCO VENTANA 4000_LMV++,0
1101726,VIERTEAGUAS EU/4000_LMV,0
1101724,JUNQUILLO 10mm.EU/4000_LMV++,0
1101723,JUNQUILLO 14mm.EU/4000_LMV++,0
1101722,JUNQUILLO 18mm.EU/4000_LMV++,0
1101721,JUNQUILLO 22mm.EU/4000_LMV++,0
1101720,JUNQUILLO 26mm.EU/4000_LMV,0
11016FM85,FORRAM.85 CLIP DISE�O ABIS_LMN,0
11016FM45,FORRAM.45 CLIP DISE�O ABIS_LMN,0
1101663,SOLAPE CURVO 40mm_LMN,0
110164023,HOJA VENTANA S/JUNQ.4000_LMN++,0
110164016,HOJA PUERTA S/JUNQ.4000_LMN,0
110164015,MARCO C/SOLAPE 4000_LMN,0
110164013,MARCO PUERTA 4000_LMN++,0
110164010,INVERSOR CENTRAL 4000_LMN++,0
110164007,HOJA PUERTA APERT.EXT.4000_LMN++,0
110164006,HOJA PUERTA 4000_LMN++,0
110164005,HOJA VENTANA 4000_LMN++,0
110164004,TRAVESA�O PUERTA 4000_LMN++,0
110164002,TRAVESA�O VENTANA 4000_LMN++,0
110164000,MARCO VENTANA 4000_LMN++,0
1101623,JUNQUILLO 14mm.EU/4000_LMN++,0
1101622,JUNQUILLO 18mm.EU/4000_LMN++,0
1101621,JUNQUILLO 22mm.EU/4000_LMN++,0
1101620,JUNQUILLO 26mm.EU/4000_LMN,0
11015FM85,FORRAM.85 CLIP DISE�O ABIS_LMC,0
11015FM45,FORRAM.45 CLIP DISE�O ABIS_LMC,0
1101563,SOLAPE CURVO 40mm_LMC,0
110154119,COMODIN ALA_LMC,0
110154093,JUNQUILLO CURVO 14mm_LMC++,0
110154092,JUNQUILLO CURVO 18mm_LMC++,0
110154090,JUNQUILLO CURVO 26mm_LMC++,0
110154065,SOLAPE 85mm.4000_LMC,0
110154062,UNION BANDERA 4000/BL/AJ_LMC,0
110154034,PLETINA CREMONA 4000_LMC,0
110154023,HOJA VENTANA S/JUNQ.4000_LMC++,0
110154016,HOJA PUERTA S/JUNQ.4000_LMC,0
110154015,MARCO C/SOLAPE 4000_LMC,0
110154013,MARCO PUERTA 4000_LMC++,0
110154012,SEPAR.CRISTAL CLIM.4000_LMC,0
110154010,INVERSOR CENTRAL 4000_LMC++,0
110154009,SUPLEMENTO ZOCALO 4000_LMC++,0
110154007,HOJA PUERTA APERT.EXT.4000_LMC++,0
920009811410,MARCO VENTANA V98RT45_CSA,0
920009813220,HOJA PUERTA V98RT45_CSA,0
110154004,TRAVESA�O PUERTA 4000_LMC++,0
110154003,ZOCALO MARCO 4000_LMC,0
110154002,TRAVESA�O VENTANA 4000_LMC++,0
110154001,HOJA LISA VENTANA 4000_LMC++,0
110154000,MARCO VENTANA 4000_LMC++,0
1101526,VIERTEAGUAS EU/4000_LMC,0
1101524,JUNQUILLO 10mm.EU/4000_LMC++,0
1101523,JUNQUILLO 14mm.EU/4000_LMC++,0
1101522,JUNQUILLO 18mm.EU/4000_LMC++,0
1101521,JUNQUILLO 22mm.EU/4000_LMC++,0
920,ABISAGRADO V-98 RT45,0
11014FM85,FORRAM.85 CLIP DISE�O ABIS_LMP,0
11014FM45,FORRAM.45 CLIP DISE�O ABIS_LMP,0
1101463,SOLAPE CURVO 40mm_LMP,0
110144119,COMODIN ALA_LMP,0
110144093,JUNQUILLO CURVO 14mm_LMP++,0
110144092,JUNQUILLO CURVO 18mm_LMP++,0
110144090,JUNQUILLO CURVO 26mm_LMP++,0
110144065,SOLAPE 85mm.4000_LMP,0
110144062,UNION BANDERA 4000/BL/AJ_LMP,0
110144034,PLETINA CREMONA 4000_LMP,0
110144023,HOJA VENTANA S/JUNQ.4000_LMP++,0
280009433,GRAPA JUNQUILLO CURVO REDONDA V94,0,13
110144015,MARCO C/SOLAPE 4000_LMP,0
110144013,MARCO PUERTA 4000_LMP++,0
110144012,SEPAR.CRISTAL CLIM.4000_LMP,0
110144010,INVERSOR CENTRAL 4000_LMP++,0
110144009,SUPLEMENTO ZOCALO 4000_LMP++,0
110144007,HOJA PUERTA APERT.EXT.4000_LMP++,0
920009811420,HOJA VENTANA V98RT45_CSA,0
110144005,HOJA VENTANA 4000_LMP++,0
110144004,TRAVESA�O PUERTA 4000_LMP++,0
110144003,ZOCALO MARCO 4000_LMP,0
110144002,TRAVESA�O VENTANA 4000_LMP++,0
110144001,HOJA LISA VENTANA 4000_LMP++,0
110144000,MARCO VENTANA 4000_LMP++,0
1101426,VIERTEAGUAS EU/4000_LMP,0
1101424,JUNQUILLO 10mm.EU/4000_LMP++,0
1101423,JUNQUILLO 14mm.EU/4000_LMP++,0
1101422,JUNQUILLO 18mm.EU/4000_LMP++,0
1101421,JUNQUILLO 22mm.EU/4000_LMP++,0
920009813210,MARCO PUERTA V98RT45_CSA,0
11013FM45,FORRAM.45 CLIP DISE�O ABIS_LBP,0
110134023,HOJA VENTANA S/JUNQ.4000_LBP++,0
110134013,MARCO PUERTA 4000_LBP++,0
110134010,INVERSOR CENTRAL 4000_LBP++,0
110134006,HOJA PUERTA 4000_LBP++,0
110134005,HOJA VENTANA 4000_LBP++,0
110134004,TRAVESA�O PUERTA 4000_LBP++,0
110134002,TRAVESA�O VENTANA 4000_LBP++,0
110134000,MARCO VENTANA 4000_LBP++,0
1101326,VIERTEAGUAS EU/4000_LBP,0
1101324,JUNQUILLO 10mm.EU/4000_LBP++,0
1101323,JUNQUILLO 14mm.EU/4000_LBP++,0
1101321,JUNQUILLO 22mm.EU/4000_LBP++,0
11012FM85,FORRAM.85 CLIP DISE�O ABIS_LC4,0
11012FM45,FORRAM.45 CLIP DISE�O ABIS_LC4,0
1101263,SOLAPE CURVO 40mm_LC4,0
110124119,COMODIN ALA_LC4,0
110124093,JUNQUILLO CURVO 14mm_LC4++,0
110124092,JUNQUILLO CURVO 18mm_LC4++,0
110124090,JUNQUILLO CURVO 26mm_LC4++,0
110124065,SOLAPE 85mm.4000_LC4,0
110124062,UNION BANDERA 4000/BL/AJ_LC4,0
110124046,SOLAPE RECTO 43mm_LC4++,0
110124023,HOJA VENTANA S/JUNQ.4000_LC4++,0
110124016,HOJA PUERTA S/JUNQ.4000_LC4,0
110124015,MARCO C/SOLAPE 4000_LC4,0
110124013,MARCO PUERTA 4000_LC4++,0
110124012,SEPAR.CRISTAL CLIM.4000_LC4,0
73006160817,ZOCALO CENTRAL 151mm.CS-59_LC1,0
110124010,INVERSOR CENTRAL 4000_LC4++,0
110124009,SUPLEMENTO ZOCALO 4000_LC4++,0
110124007,HOJA PUERTA APERT.EXT.4000_LC4++,0
110124006,HOJA PUERTA 4000_LC4++,0
110124005,HOJA VENTANA 4000_LC4++,0
110124004,TRAVESA�O PUERTA 4000_LC4++,0
110124003,ZOCALO MARCO 4000_LC4,0
110124002,TRAVESA�O VENTANA 4000_LC4++,0
110124001,HOJA LISA VENTANA 4000_LC4++,0
110124000,MARCO VENTANA 4000_LC4++,0
1101226,VIERTEAGUAS EU/4000_LC4,0
1101225,JUNQUILLO 3mm.EU/4000_LC4++,0
1101224,JUNQUILLO 10mm.EU/4000_LC4++,0
1101223,JUNQUILLO 14mm.EU/4000_LC4++,0
1101222,JUNQUILLO 18mm.EU/4000_LC4++,0
1101221,JUNQUILLO 22mm.EU/4000_LC4++,0
1101220,JUNQUILLO 26mm.EU/4000_LC4,0
11011FM85,FORRAM.85 CLIP DISE�O ABIS_LC3,0
11011FM45,FORRAM.45 CLIP DISE�O ABIS_LC3,0
1101163,SOLAPE CURVO 40mm_LC3,0
110114119,COMODIN ALA_LC3,0
110114093,JUNQUILLO CURVO 14mm_LC3++,0
110114092,JUNQUILLO CURVO 18mm_LC3++,0
110114090,JUNQUILLO CURVO 26mm_LC3++,0
110114065,SOLAPE 85mm.4000_LC3,0
110114062,UNION BANDERA 4000/BL/AJ_LC3,0
110114023,HOJA VENTANA S/JUNQ.4000_LC3++,0
110114016,HOJA PUERTA S/JUNQ.4000_LC3,0
110114015,MARCO C/SOLAPE 4000_LC3,0
110114013,MARCO PUERTA 4000_LC3++,0
110114012,SEPAR.CRISTAL CLIM.4000_LC3,0
73006051034,REMATE BAJO PTA.CS-59_LC1,0
110114010,INVERSOR CENTRAL 4000_LC3++,0
110114009,SUPLEMENTO ZOCALO 4000_LC3++,0
110114007,HOJA PUERTA APERT.EXT.4000_LC3++,0
110114006,HOJA PUERTA 4000_LC3++,0
110114005,HOJA VENTANA 4000_LC3++,0
110114004,TRAVESA�O PUERTA 4000_LC3++,0
110114003,ZOCALO MARCO 4000_LC3,0
110114002,TRAVESA�O VENTANA 4000_LC3++,0
110114001,HOJA LISA VENTANA 4000_LC3++,0
110114000,MARCO VENTANA 4000_LC3++,0
1101126,VIERTEAGUAS EU/4000_LC3,0
1101125,JUNQUILLO 3mm.EU/4000_LC3++,0
1101124,JUNQUILLO 10mm.EU/4000_LC3++,0
1101123,JUNQUILLO 14mm.EU/4000_LC3++,0
1101122,JUNQUILLO 18mm.EU/4000_LC3++,0
1101121,JUNQUILLO 22mm.EU/4000_LC3++,0
1101120,JUNQUILLO 26mm.EU/4000_LC3,0
11010FM85,FORRAM.85 CLIP DISE�O ABIS_LC2,0
11010FM45,FORRAM.45 CLIP DISE�O ABIS_LC2,0
1101063,SOLAPE CURVO 40mm_LC2,0
110104119,COMODIN ALA_LC2,0
110104093,JUNQUILLO CURVO 14mm_LC2++,0
110104092,JUNQUILLO CURVO 18mm_LC2++,0
110104090,JUNQUILLO CURVO 26mm_LC2++,0
110104065,SOLAPE 85mm.4000_LC2,0
110104062,UNION BANDERA 4000/BL/AJ_LC2,0
110104034,PLETINA CREMONA 4000_LC2,0
110104023,HOJA VENTANA S/JUNQ.4000_LC2++,0
110104016,HOJA PUERTA S/JUNQ.4000_LC2,0
110104015,MARCO C/SOLAPE 4000_LC2,0
110104013,MARCO PUERTA 4000_LC2++,0
110104012,SEPAR.CRISTAL CLIM.4000_LC2,0
61006303614,JUNQUILLO CS 32,2mm_LC1,0
110104010,INVERSOR CENTRAL 4000_LC2++,0
110104009,SUPLEMENTO ZOCALO 4000_LC2++,0
110104007,HOJA PUERTA APERT.EXT.4000_LC2++,0
110104006,HOJA PUERTA 4000_LC2++,0
110104005,HOJA VENTANA 4000_LC2++,0
110104004,TRAVESA�O PUERTA 4000_LC2++,0
110104003,ZOCALO MARCO 4000_LC2,0
110104002,TRAVESA�O VENTANA 4000_LC2++,0
110104001,HOJA LISA VENTANA 4000_LC2++,0
110104000,MARCO VENTANA 4000_LC2++,0
1101026,VIERTEAGUAS EU/4000_LC2,0
1101025,JUNQUILLO 3mm.EU/4000_LC2++,0
1101024,JUNQUILLO 10mm.EU/4000_LC2++,0
1101023,JUNQUILLO 14mm.EU/4000_LC2++,0
1101022,JUNQUILLO 18mm.EU/4000_LC2++,0
1101021,JUNQUILLO 22mm.EU/4000_LC2++,0
1101020,JUNQUILLO 26mm.EU/4000_LC2,0
11009FM45,FORRAM.45 CLIP DISE�O ABIS_AOC,0
1100963,SOLAPE CURVO 40mm_AOC,0
110094093,JUNQUILLO CURVO 14mm_AOC++,0
110094046,SOLAPE RECTO 43mm_AOC++,0
110094034,PLETINA CREMONA 4000_AOC,2,17
110094023,HOJA VENTANA S/JUNQ.4000_AOC++,0
110094016,HOJA PUERTA S/JUNQ.4000_AOC,0
110094015,MARCO C/SOLAPE 4000_AOC,0
110094013,MARCO PUERTA 4000_AOC++,0
110094010,INVERSOR CENTRAL 4000_AOC++,0
110094007,HOJA PUERTA APERT.EXT.4000_AOC++,0
110094006,HOJA PUERTA 4000_AOC++,0
110094005,HOJA VENTANA 4000_AOC++,0
110094004,TRAVESA�O PUERTA 4000_AOC++,0
110094003,ZOCALO MARCO 4000_AOC,0
110094002,TRAVESA�O VENTANA 4000_AOC++,0
110094000,MARCO VENTANA 4000_AOC++,0
1100924,JUNQUILLO 10mm.EU/4000_AOC++,0
1100923,JUNQUILLO 14mm.EU/4000_AOC++,0
1100922,JUNQUILLO 18mm.EU/4000_AOC++,0
1100921,JUNQUILLO 22mm.EU/4000_AOC++,0
1100920,JUNQUILLO 26mm.EU/4000_AOC,0
11008FM85,FORRAM.85 CLIP DISE�O ABIS_INOX,0
11008FM45,FORRAM.45 CLIP DISE�O ABIS_INOX,0
1100863,SOLAPE CURVO 40mm_INOX,0
110084119,COMODIN ALA_INOX,0
110084093,JUNQUILLO CURVO 14mm_INOX++,0
110084092,JUNQUILLO CURVO 18mm_INOX++,0
110084090,JUNQUILLO CURVO 26mm_INOX++,0
110084065,SOLAPE 85mm.4000_INOX,0
110084062,UNION BANDERA 4000/BL/AJ_INOX,0
110084034,PLETINA CREMONA 4000_INOX,0
